0,0,6.92838e-310,0,0,1,0.104
2.07693e-05,1.83692e-06,0,2.42942,2.42942,2,0.152
2.0034e-05,2.10196e-06,0,2.23737,-0.192053,3,0.266
1.73683e-05,4.76879e-06,0,2.08818,-0.149191,4,0.459
1.2644e-05,7.16013e-06,0,2.06175,-0.0264337,5,0.567
-1.50062e-06,6.60341e-06,0,2.06027,-0.00147151,6,0.767
-1.98695e-05,5.94743e-06,0,2.08484,0.0245606,7,0.886
-3.72849e-05,5.98769e-06,0,2.09009,0.0052538,8,1.005
-5.34848e-05,7.4766e-06,0,2.08,-0.0100914,9,1.176
-6.85105e-05,9.58523e-06,0,2.06571,-0.0142876,10,1.375
-8.30362e-05,1.18236e-05,0,2.05919,-0.00652341,11,1.536
-9.73855e-05,1.40974e-05,0,2.05256,-0.00662963,12,1.606
-0.000110349,1.5748e-05,0,2.04557,-0.0069915,13,1.796
-0.000122788,1.7122e-05,0,2.04165,-0.00391241,14,1.915
0.526215,-0.275871,0.594333,2.05358,0.0119287,15,2.476
1.31527,-0.691808,0.8921,2.05591,0.00233017,16,2.865
1.93299,-1.05189,0.715026,2.09857,0.0426575,17,3.436
2.4563,-1.30902,0.583032,2.02748,-0.0710941,18,4.235
2.98489,-1.57567,0.592031,2.038,0.0105219,19,4.927
3.5779,-1.80822,0.63697,1.9445,-0.0934994,20,5.566
4.137,-2.069,0.616932,2.00723,0.0627354,21,6.186
4.81952,-2.29528,0.719087,1.89091,-0.116319,22,6.706
5.42576,-2.54829,0.656923,1.96616,0.0752473,23,7.286
6.08048,-2.7345,0.680707,1.84787,-0.118292,24,7.835
6.72785,-2.9755,0.690784,1.92717,0.0793033,25,8.426
7.37735,-3.15834,0.674766,1.84518,-0.081992,26,8.956
7.97774,-3.36564,0.635175,1.90327,0.0580858,27,9.546
8.60131,-3.55855,0.652722,1.8708,-0.0324711,28,10.156
9.15367,-3.79212,0.599726,1.97086,0.100067,29,10.815
9.7218,-3.93012,0.584666,1.80906,-0.161799,30,11.476
9.72182,-3.93012,0,0.262963,-1.5461,31,12.886
9.80905,-3.28913,0.646964,0.135217,-0.127747,32,13.526
9.95203,-2.62019,0.684097,0.210547,0.0753299,33,14.147
10.0329,-1.91079,0.714048,0.113465,-0.0970815,34,14.686
10.1821,-1.24876,0.678685,0.22166,0.108195,35,15.256
10.4185,-0.604769,0.686044,0.351765,0.130105,36,15.836
10.7077,0.0342818,0.701498,0.425,0.0732351,37,16.375
10.9288,0.755655,0.754528,0.297332,-0.127668,38,16.906
11.1607,1.43811,0.720824,0.32758,0.0302475,39,17.436
11.3386,2.13046,0.714866,0.251439,-0.0761406,40,17.966
11.5213,2.75743,0.653051,0.283464,0.0320251,41,18.595
11.5213,2.75744,0,0.208052,-0.0754117,42,19.667
11.6547,3.47577,0.730746,0.183707,-0.0243449,43,20.121
12.0026,4.32309,0.91603,0.389518,0.205811,44,20.596
12.5958,4.02879,0.662242,2.03137,1.64186,45,21.166
12.5958,4.02881,0,-2.89326,-4.92463,46,22.266
12.4515,3.35403,0.690119,-2.93095,-0.0376917,47,22.856
12.2433,2.70142,0.685111,-2.83262,0.0983261,48,23.416
12.0885,2.00815,0.710384,-2.92202,-0.0893942,49,23.955
11.951,1.28077,0.740342,-2.95462,-0.0325993,50,24.466
11.9397,0.596102,0.684795,-3.12515,-0.170531,51,25.056
11.7736,-0.11963,0.734804,-2.91353,0.211621,52,25.575
11.6517,-0.842191,0.732822,-2.97439,-0.0608679,53,26.076
11.4752,-1.54877,0.728313,-2.89679,0.077603,54,26.636
11.3186,-2.31915,0.786168,-2.94112,-0.04433,55,27.136
11.1114,-3.04608,0.755892,-2.86394,0.0771797,56,27.656
10.953,-3.7894,0.760046,-2.93155,-0.067604,57,28.176
10.7493,-4.53578,0.773672,-2.87526,0.0562906,58,28.687
10.5863,-5.27862,0.760538,-2.9256,-0.0503432,59,29.206
10.3861,-5.97711,0.726643,-2.86236,0.063243,60,29.735
10.23,-6.7308,0.769681,-2.93747,-0.0751185,61,30.256
10.0163,-7.45469,0.754804,-2.8545,0.0829748,62,30.776
9.84265,-8.23425,0.798693,-2.9224,-0.0679037,63,31.275
9.65046,-8.92818,0.720053,-2.87141,0.0509906,64,31.775
9.50205,-9.65427,0.741114,-2.93999,-0.0685736,65,32.306
9.28919,-10.3616,0.738637,-2.84926,0.0907313,66,32.825
9.12812,-11.11,0.765549,-2.92962,-0.0803605,67,33.356
8.93427,-11.8408,0.756163,-2.88235,0.0472704,68,33.906
8.82221,-12.5303,0.69852,-2.98048,-0.0981343,69,34.456
8.82221,-12.5303,0,-2.96106,0.0194197,70,35.296
9.05994,-13.0049,0.530857,2.67721,5.63827,71,36.055
9.58872,-12.6023,0.664666,0.920036,-1.75718,72,36.635
9.8921,-11.9267,0.740644,0.422101,-0.497935,73,37.116
10.1317,-11.2943,0.676339,0.362081,-0.0600207,74,37.766
10.4836,-10.5952,0.782718,0.466317,0.104237,75,38.296
10.8136,-9.85109,0.814059,0.41752,-0.0487977,76,38.815
11.1429,-9.16265,0.763156,0.446098,0.0285781,77,39.356
11.4164,-8.3995,0.810767,0.34417,-0.101928,78,39.816
11.6712,-7.75555,0.69254,0.376803,0.0326335,79,40.432
11.9421,-6.98095,0.820645,0.336336,-0.040467,80,40.886
12.2505,-6.29416,0.752909,0.422156,0.0858196,81,41.406
12.542,-5.61479,0.739277,0.405266,-0.0168895,82,41.926
12.894,-4.9397,0.76136,0.480601,0.0753345,83,42.446
13.2,-4.24943,0.755093,0.417277,-0.0633236,84,42.966
13.5113,-3.60316,0.717363,0.448931,0.0316535,85,43.485
13.7567,-2.90946,0.735847,0.33998,-0.10895,86,44.027
14.032,-2.29244,0.67566,0.419621,0.0796404,87,44.605
14.2721,-1.65904,0.677447,0.362378,-0.0572424,88,45.095
14.2722,-1.65903,0,1.86865,1.50627,89,46.306
14.9398,-1.92844,0.720001,1.95439,0.0857401,90,46.856
15.6617,-2.15743,0.757385,1.878,-0.0763907,91,47.406
16.3635,-2.43414,0.7544,1.94641,0.0684076,92,47.946
17.0945,-2.64687,0.761339,1.85403,-0.0923793,93,48.466
17.7735,-2.89459,0.722775,1.92069,0.0666574,94,49.006
18.4211,-3.09284,0.677278,1.86789,-0.052796,95,49.587
19.0139,-3.33602,0.640788,1.96008,0.0921928,96,50.186
19.668,-3.30808,0.654701,1.52811,-0.431973,97,50.697
19.9382,-2.78407,0.58959,0.476153,-1.05196,98,51.405
20.0819,-2.11526,0.684092,0.211503,-0.26465,99,52.006
20.2726,-1.42085,0.720148,0.267952,0.0564482,100,52.555
20.4117,-0.747044,0.688049,0.203577,-0.0643745,101,53.128
20.5873,-0.0725946,0.696962,0.25466,0.0510831,102,53.666
20.7325,0.615907,0.703668,0.207796,-0.0468646,103,54.236
20.9199,1.28935,0.699042,0.271322,0.0635263,104,54.776
21.046,1.97303,0.695249,0.18244,-0.0888822,105,55.356
21.2184,2.66637,0.714467,0.243596,0.0611565,106,55.906
21.3547,3.2995,0.647671,0.212027,-0.0315693,107,56.505
21.542,3.89047,0.619978,0.306876,0.094849,108,57.117
21.6574,4.40864,0.530914,0.21927,-0.0876057,109,57.875
21.96,5.12236,0.775319,0.400907,0.181637,110,58.255
22.541,4.84606,0.643424,2.01469,1.61378,111,58.818
22.541,4.84607,0,-2.96974,-4.98443,112,59.766
22.4024,4.11092,0.74821,-2.95521,0.0145226,113,60.307
22.2363,3.37004,0.759365,-2.92092,0.0342914,114,60.837
22.1361,2.57086,0.80551,-3.01689,-0.0959639,115,61.316
22.0066,1.82507,0.757,-2.96965,0.0472377,116,61.826
21.9387,1.10196,0.726321,-3.048,-0.0783555,117,62.372
21.8136,0.340986,0.771229,-2.97865,0.069352,118,62.866
21.7061,-0.40628,0.754988,-2.99871,-0.0200587,119,63.396
21.5596,-1.12765,0.736123,-2.94116,0.057548,120,63.936
21.4379,-1.88814,0.770196,-2.98288,-0.0417147,121,64.477
21.2654,-2.65508,0.786101,-2.92046,0.0624208,122,64.986
21.1194,-3.44007,0.798494,-2.95763,-0.0371718,123,65.495
20.9687,-4.17273,0.748008,-2.93871,0.0189175,124,66.046
20.8324,-4.94889,0.788062,-2.96775,-0.0290426,125,66.546
20.6542,-5.67821,0.750784,-2.90195,0.0658033,126,67.056
20.5242,-6.44211,0.77489,-2.97312,-0.0711678,127,67.565
20.3414,-7.14245,0.723836,-2.88615,0.0869641,128,68.095
20.2081,-7.87384,0.743444,-2.96137,-0.0752158,129,68.635
20.0493,-8.5843,0.728005,-2.92166,0.0397136,130,69.156
19.9244,-9.33227,0.758315,-2.97621,-0.0545576,131,69.706
19.7621,-10.0608,0.746431,-2.92238,0.0538303,132,70.246
19.634,-10.8012,0.751348,-2.97024,-0.0478595,133,70.795
19.5303,-11.4577,0.664641,-2.98497,-0.014731,134,71.386
19.5035,-12.1551,0.69796,-3.10318,-0.118204,135,71.866
19.5035,-12.1551,0,0.19873,3.30191,136,74.388
19.6858,-11.4318,0.74611,0.246876,0.0481455,137,74.888
19.7977,-10.746,0.694876,0.16187,-0.0850061,138,75.436
19.9398,-10.0214,0.738533,0.1936,0.0317299,139,75.966
20.0154,-9.27843,0.746857,0.101426,-0.0921733,140,76.496
20.123,-8.55302,0.733412,0.1473,0.0458735,141,77.026
20.2234,-7.78914,0.770498,0.130631,-0.0166689,142,77.546
20.3677,-7.06377,0.739621,0.196428,0.0657974,143,78.086
20.5053,-6.27451,0.801217,0.172582,-0.0238463,144,78.585
20.6732,-5.53755,0.755869,0.223971,0.0513891,145,79.097
20.82,-4.78735,0.764472,0.193283,-0.0306884,146,79.625
21.0303,-4.09687,0.721794,0.295553,0.10227,147,80.166
21.2028,-3.3401,0.77622,0.224085,-0.0714677,148,80.686
21.4059,-2.69125,0.679938,0.303481,0.0793962,149,81.255
21.904,-2.27059,0.651951,0.869459,0.565978,150,81.896
22.4819,-2.51692,0.628232,1.97376,1.1043,151,82.566
22.9742,-2.65687,0.511817,1.84777,-0.125984,152,83.345
23.5564,-2.8146,0.60317,1.83541,-0.0123595,153,84.056
24.2006,-2.95319,0.658984,1.78269,-0.0527216,154,84.696
24.8626,-3.14249,0.688513,1.84935,0.0666624,155,85.256
25.55,-3.2835,0.701751,1.77312,-0.07623,156,85.806
26.1572,-3.47915,0.637875,1.88255,0.10943,157,86.468
26.9011,-3.47096,0.744091,1.55979,-0.322763,158,86.937
26.9012,-3.47093,0,0.386243,-1.17355,159,87.756
26.9367,-2.86143,0.61057,0.0582492,-0.327994,160,88.448
27.0654,-2.1499,0.72312,0.17883,0.120581,161,88.978
27.1913,-1.39784,0.762589,0.16588,-0.0129501,162,89.505
27.3664,-0.684657,0.734393,0.24071,0.0748304,163,90.037
27.5093,0.0856056,0.783442,0.183366,-0.0573441,164,90.556
27.6997,0.778555,0.718668,0.268163,0.0847964,165,91.086
27.875,1.50384,0.746203,0.237114,-0.0310489,166,91.616
28.0531,2.18305,0.702206,0.256469,0.0193553,167,92.176
28.1447,2.86173,0.684896,0.134146,-0.122323,168,92.696
28.1447,2.86172,0,2.16068,2.02653,169,94.486
28.1447,2.86171,0,-2.94406,-5.10473,170,95.446
28.0235,2.18794,0.68467,-2.9636,-0.0195446,171,95.985
27.8203,1.48196,0.734734,-2.86126,0.102347,172,96.449
27.6614,0.782301,0.717514,-2.91824,-0.056988,173,96.996
27.4257,0.0790305,0.741746,-2.81823,0.100011,174,97.485
27.2193,-0.66541,0.772555,-2.8711,-0.0528678,175,97.996
26.9635,-1.38497,0.763687,-2.80007,0.0710294,176,98.496
26.7697,-2.11305,0.753435,-2.88146,-0.0813889,177,99.006
26.5486,-2.83577,0.755814,-2.84464,0.0368249,178,99.526
26.3559,-3.59963,0.787811,-2.89447,-0.0498392,179,100.029
26.117,-4.35127,0.788728,-2.83382,0.0606559,180,100.506
25.9352,-5.1081,0.778378,-2.90587,-0.0720477,181,101.016
25.7245,-5.82181,0.744163,-2.85456,0.0513042,182,101.515
25.5544,-6.5517,0.749455,-2.91268,-0.0581128,183,102.027
25.3664,-7.2248,0.698876,-2.86917,0.0435042,184,102.555
25.212,-7.97599,0.766896,-2.93894,-0.069774,185,103.056
24.9897,-8.72403,0.780425,-2.85261,0.086338,186,103.546
24.8308,-9.46243,0.755299,-2.92976,-0.0771531,187,104.066
24.6325,-10.1943,0.758252,-2.87699,0.0527715,188,104.595
24.4698,-10.9721,0.794656,-2.93532,-0.0583309,189,105.078
24.283,-11.7201,0.77102,-2.89688,0.038443,190,105.575
24.1749,-12.4276,0.715743,-2.99007,-0.0931926,191,106.118
24.0223,-13.1176,0.706677,-2.92382,0.0662491,192,106.635
23.9093,-13.8236,0.714919,-2.98294,-0.0591202,193,107.185
23.7586,-14.4927,0.685863,-2.9201,0.0628422,194,107.756
23.6731,-15.1448,0.657724,-3.01119,-0.0910947,195,108.287
23.5998,-16.0698,0.928102,-3.06249,-0.0512996,196,108.646
24.1274,-16.6997,0.821737,2.4443,5.50679,197,109.046
24.1274,-16.6998,0,0.352334,-2.09197,198,110.036
24.3052,-16.0045,0.717801,0.250326,-0.102008,199,110.606
24.4934,-15.3206,0.709432,0.268618,0.0182925,200,111.156
24.6452,-14.5766,0.759402,0.201271,-0.0673465,201,111.711
24.8207,-13.848,0.749442,0.236274,0.0350024,202,112.216
24.9798,-13.0984,0.766362,0.2092,-0.0270735,203,112.735
25.1911,-12.3764,0.752381,0.284751,0.0755507,204,113.246
25.3581,-11.6471,0.748218,0.225025,-0.0597264,205,113.776
25.6019,-10.9207,0.766281,0.323866,0.0988408,206,114.285
25.7991,-10.1784,0.768064,0.259572,-0.064294,207,114.771
26.0055,-9.45485,0.752483,0.277974,0.0184024,208,115.286
26.1854,-8.66763,0.807554,0.224552,-0.0534215,209,115.766
26.3989,-7.94811,0.75057,0.288482,0.0639291,210,116.278
26.5507,-7.22907,0.734922,0.20809,-0.0803917,211,116.806
26.7685,-6.53299,0.729376,0.303178,0.095088,212,117.376
27.0137,-5.89654,0.682089,0.367748,0.0645703,213,117.936
27.684,-5.85061,0.671997,1.50238,1.13463,214,118.486
28.367,-6.01845,0.703293,1.81179,0.309411,215,118.985
29.0428,-6.23854,0.710794,1.88565,0.0738634,216,119.535
29.7527,-6.41256,0.730854,1.81124,-0.0744098,217,120.066
30.4799,-6.62279,0.757045,1.85222,0.0409824,218,120.616
31.2351,-6.77385,0.770211,1.76821,-0.0840095,219,121.127
31.9182,-6.97623,0.712405,1.85887,0.0906514,220,121.676
32.5793,-7.10786,0.674151,1.76732,-0.0915497,221,122.256
32.5793,-7.10784,0,0.617856,-1.14946,222,123.277
32.7607,-6.49798,0.636296,0.289024,-0.328832,223,123.856
32.8751,-5.81984,0.687758,0.167149,-0.121875,224,124.455
33.0311,-5.10403,0.732643,0.214539,0.0473894,225,124.987
33.1589,-4.40191,0.713672,0.180017,-0.0345214,226,125.536
33.3254,-3.69987,0.721534,0.232855,0.0528382,227,126.077
33.4599,-3.01798,0.695047,0.194734,-0.0381214,228,126.656
33.6529,-2.25146,0.790509,0.246666,0.0519323,229,127.137
33.7318,-1.58984,0.666341,0.118703,-0.127963,230,127.735
33.7318,-1.5898,0,0.165828,0.0471246,231,128.676
33.8191,-0.931222,0.664367,0.131617,-0.0342113,232,129.246
33.9701,-0.258434,0.689575,0.220822,0.089205,233,129.795
33.9701,-0.258429,0,0.408781,0.187959,234,130.686
34.4042,-0.62415,0.567586,2.27092,1.86214,235,131.426
34.286,-1.22156,0.609014,-2.94636,-5.21728,236,132.146
34.1635,-1.97377,0.762194,-2.9801,-0.0337441,237,132.686
34.015,-2.64049,0.683107,-2.92233,0.0577688,238,133.256
33.8831,-3.33848,0.710367,-2.95491,-0.0325775,239,133.816
33.7312,-3.99135,0.670346,-2.91297,0.0419384,240,134.367
33.6062,-4.68913,0.70892,-2.96432,-0.0513497,241,134.925
33.4412,-5.40627,0.735901,-2.91543,0.0488962,242,135.465
33.3046,-6.15299,0.759159,-2.96058,-0.0451582,243,135.975
33.1391,-6.88164,0.74721,-2.91833,0.0422538,244,136.496
33.0158,-7.62184,0.75042,-2.97655,-0.0582216,245,137.046
32.8961,-8.33591,0.72405,-2.97542,0.00113701,246,137.566
32.7921,-9.09406,0.765272,-3.00535,-0.0299297,247,138.076
32.6688,-9.82859,0.744823,-2.97521,0.0301337,248,138.586
32.5913,-10.5889,0.764294,-3.04002,-0.0648043,249,139.135
32.4534,-11.3136,0.737644,-2.9535,0.0865137,250,139.666
32.3486,-12.1107,0.803962,-3.01096,-0.0574627,251,140.156
32.1953,-12.8803,0.784755,-2.94501,0.065959,252,140.676
32.0655,-13.655,0.785552,-2.97552,-0.0305162,253,141.185
31.9203,-14.4282,0.786661,-2.95595,0.0195762,254,141.716
31.8043,-15.2214,0.801702,-2.99639,-0.0404439,255,142.215
31.6647,-15.9588,0.750447,-2.95451,0.0418845,256,142.745
31.5484,-16.7059,0.756093,-2.98722,-0.0327157,257,143.275
31.3891,-17.4613,0.772063,-2.93374,0.0534831,258,143.796
31.2855,-18.1945,0.740505,-3.0013,-0.0675597,259,144.326
31.1164,-18.8811,0.707097,-2.90006,0.101238,260,144.876
31.018,-19.6,0.725619,-3.00557,-0.105512,261,145.366
31.2034,-20.1426,0.573469,2.81236,5.81794,262,146.095
31.6211,-19.7666,0.562081,0.837844,-1.97452,263,146.856
31.6211,-19.7666,0,0.204117,-0.633727,264,147.676
31.7356,-19.0636,0.712378,0.161506,-0.0426117,265,148.236
31.8044,-18.3541,0.712939,0.0966196,-0.0648861,266,148.806
31.9429,-17.601,0.765797,0.181972,0.0853522,267,149.335
32.0436,-16.8308,0.776871,0.129975,-0.0519966,268,149.846
32.173,-16.0954,0.746675,0.174123,0.0441474,269,150.368
32.2825,-15.3178,0.78532,0.13986,-0.0342628,270,150.876
32.4379,-14.6032,0.731423,0.214156,0.0742958,271,151.415
32.5553,-13.8058,0.80602,0.1461,-0.0680552,272,151.916
32.7137,-13.0896,0.733527,0.217715,0.0716146,273,152.438
32.8392,-12.366,0.734417,0.171733,-0.045982,274,152.985
33.0442,-11.6247,0.76913,0.269819,0.0980864,275,153.485
33.1699,-10.9181,0.717762,0.175956,-0.0938635,276,154.056
33.4425,-10.2427,0.728295,0.383649,0.207693,277,154.638
33.9214,-9.73993,0.694448,0.761123,0.377474,278,155.225
33.9214,-9.73993,0,1.76127,1.00014,279,156.285
34.5489,-9.89932,0.647409,1.81959,0.0583206,280,156.896
35.2586,-10.0461,0.724716,1.77478,-0.0448097,281,157.475
35.9784,-10.226,0.742025,1.81566,0.040879,282,158.036
36.692,-10.3374,0.722249,1.72565,-0.0900074,283,158.557
